TimeNumber,TempOutside,QuantMilk,Car,SizeBagBig,SizeBagSmall,TempRise
0.038298611,8,3,1,1,0,1.61
0.039791667,8,3,1,1,0,1.61
0.041273148,8,3,1,1,0,1.61
0.041724537,8,3,1,1,0,1.78
0.041793981,8,3,1,1,0,1.78
0.045196759,8,3,1,1,0,1.94
0.045289352,8,3,1,1,0,1.94
0.046793981,8,3,1,1,0,1.94
0.048287037,8,3,1,1,0,1.94
0.048680556,8,3,1,1,0,2.11
0.048761574,8,3,1,1,0,2.11
0.050243056,8,3,1,1,0,2.11
0.051747685,8,3,1,1,0,2.11
0.052164352,8,3,1,1,0,2.29
0.05224537,8,3,1,1,0,2.29
0.053761574,8,3,1,1,0,2.29
0.055266204,8,3,1,1,0,2.29
0.055648148,8,3,1,1,0,2.45
0.055729167,8,3,1,1,0,2.45
0.057222222,8,3,1,1,0,2.45
0.058726852,8,3,1,1,0,2.45
0.059131944,8,3,1,1,0,2.61
0.059201389,8,3,1,1,0,2.61
0.060729167,8,3,1,1,0,2.61
0.062233796,8,3,1,1,0,2.61
0.062615741,8,3,1,1,0,2.76
0.062685185,8,3,1,1,0,2.76
0.064178241,8,3,1,1,0,2.76
0.06568287,8,3,1,1,0,2.76
0.066099537,8,3,1,1,0,2.94
0.066180556,8,3,1,1,0,2.94
0.073912037,8,3,1,1,0,2.94
0.07474537,8,3,1,1,0,2.94
0.076238426,8,3,1,1,0,3.31
0.077743056,8,3,1,1,0,3.31
0.078229167,8,3,1,1,0,3.47
0.078298611,8,3,1,1,0,3.47
0.079814815,8,3,1,1,0,3.47
0.081331019,8,3,1,1,0,3.47
0.081712963,8,3,1,1,0,3.62
0.081793981,8,3,1,1,0,3.62
0.083298611,8,3,1,1,0,3.62
0.084826389,8,3,1,1,0,3.62
0.085185185,8,3,1,1,0,3.78
0.085277778,8,3,1,1,0,3.78
0.086793981,8,3,1,1,0,3.78
0.088333333,8,3,1,1,0,3.78
0.088668981,8,3,1,1,0,3.92
0.088796296,8,3,1,1,0,3.92
0.0903125,8,3,1,1,0,3.92
0.09181713,8,3,1,1,0,3.92
0.092152778,8,3,1,1,0,4.08
0.092233796,8,3,1,1,0,4.08
0.094340278,8,3,1,1,0,4.08
0.095636574,8,3,1,1,0,4.22
0.095740741,8,3,1,1,0,4.22
0.097939815,8,3,1,1,0,4.22
0.09912037,8,3,1,1,0,4.37
0.099224537,8,3,1,1,0,4.37
0.101180556,8,3,1,1,0,4.37
0.102592593,8,3,1,1,0,4.51
0.102881944,8,3,1,1,0,4.51
0.104409722,8,3,1,1,0,4.51
0.105902778,8,3,1,1,0,4.51
0.106076389,8,3,1,1,0,4.67
0.106157407,8,3,1,1,0,4.67
0.107662037,8,3,1,1,0,4.67
0.109189815,8,3,1,1,0,4.67
0.109560185,8,3,1,1,0,4.8
0.10962963,8,3,1,1,0,4.8
0.111134259,8,3,1,1,0,4.8
0.112627315,8,3,1,1,0,4.8
0.113043981,8,3,1,1,0,4.93
0.113125,8,3,1,1,0,4.93
0.115358796,8,3,1,1,0,4.93
0.116527778,8,3,1,1,0,5.07
0.116643519,8,3,1,1,0,5.07
0.118125,8,3,1,1,0,5.07
0.119664352,8,3,1,1,0,5.07
0.12,8,3,1,1,0,5.23
0.121168981,8,3,1,1,0,5.23
0.122685185,8,3,1,1,0,5.23
0.123483796,8,3,1,1,0,5.36
0.123564815,8,3,1,1,0,5.36
0.12505787,8,3,1,1,0,5.36
0.1265625,8,3,1,1,0,5.36
0.126967593,8,3,1,1,0,5.49
0.127060185,8,3,1,1,0,5.49
0.128553241,8,3,1,1,0,5.49
0.13005787,8,3,1,1,0,5.49
0.130451389,8,3,1,1,0,5.63
0.130543981,8,3,1,1,0,5.63
0.132766204,8,3,1,1,0,5.63
0.133935185,8,3,1,1,0,5.77
0.134016204,8,3,1,1,0,5.77
0.135509259,8,3,1,1,0,5.77
0.137002315,8,3,1,1,0,5.77
0.137418981,8,3,1,1,0,5.92
0.137488426,8,3,1,1,0,5.92
0.139675926,8,3,1,1,0,5.92
0.140902778,8,3,1,1,0,6.05
0.14099537,8,3,1,1,0,6.05
0.143611111,8,3,1,1,0,6.05
0.144386574,8,3,1,1,0,6.18
0.144467593,8,3,1,1,0,6.18
0.145960648,8,3,1,1,0,6.18
0.147476852,8,3,1,1,0,6.18
0.14787037,8,3,1,1,0,6.33
0.147951389,8,3,1,1,0,6.33
0.149467593,8,3,1,1,0,6.33
0.150972222,8,3,1,1,0,6.33
0.151354167,8,3,1,1,0,6.49
0.001631944,13.5,12,1,1,0,0
0.003206019,13.5,12,1,1,0,0
0.003333333,13.5,12,1,1,0,0
0.003472222,13.5,12,1,1,0,0
0.005578704,13.5,12,1,1,0,0
0.00681713,13.5,12,1,1,0,0
0.006979167,13.5,12,1,1,0,0
0.00849537,13.5,12,1,1,0,0
0.010046296,13.5,12,1,1,0,0
0.010300926,13.5,12,1,1,0,0.01
0.010405093,13.5,12,1,1,0,0.01
0.012685185,13.5,12,1,1,0,0.01
0.013784722,13.5,12,1,1,0,0.04
0.014039352,13.5,12,1,1,0,0.04
0.016469907,13.5,12,1,1,0,0.04
0.017268519,13.5,12,1,1,0,0.08
0.017372685,13.5,12,1,1,0,0.08
0.018946759,13.5,12,1,1,0,0.08
0.020462963,13.5,12,1,1,0,0.08
0.020752315,13.5,12,1,1,0,0.12
0.020891204,13.5,12,1,1,0,0.12
0.022476852,13.5,12,1,1,0,0.12
0.024027778,13.5,12,1,1,0,0.12
0.024236111,13.5,12,1,1,0,0.19
0.024363426,13.5,12,1,1,0,0.19
0.026655093,13.5,12,1,1,0,0.19
0.027719907,13.5,12,1,1,0,0.23
0.027835648,13.5,12,1,1,0,0.23
0.029386574,13.5,12,1,1,0,0.23
0.030949074,13.5,12,1,1,0,0.23
0.031203704,13.5,12,1,1,0,0.29
0.031284722,13.5,12,1,1,0,0.29
0.0328125,13.5,12,1,1,0,0.29
0.034363426,13.5,12,1,1,0,0.29
0.034675926,13.5,12,1,1,0,0.36
0.035902778,13.5,12,1,1,0,0.36
0.037465278,13.5,12,1,1,0,0.36
0.038159722,13.5,12,1,1,0,0.41
0.038356481,13.5,12,1,1,0,0.41
0.039918981,13.5,12,1,1,0,0.41
0.041631944,13.5,12,1,1,0,0.47
0.041643519,13.5,12,1,1,0,0.47
0.043171296,13.5,12,1,1,0,0.47
0.0446875,13.5,12,1,1,0,0.47
0.045115741,13.5,12,1,1,0,0.53
0.045231481,13.5,12,1,1,0,0.53
0.046747685,13.5,12,1,1,0,0.53
0.048344907,13.5,12,1,1,0,0.53
0.048587963,13.5,12,1,1,0,0.59
0.049884259,13.5,12,1,1,0,0.59
0.051423611,13.5,12,1,1,0,0.59
0.052071759,13.5,12,1,1,0,0.68
0.0521875,13.5,12,1,1,0,0.68
0.053796296,13.5,12,1,1,0,0.68
0.055347222,13.5,12,1,1,0,0.68
0.055555556,13.5,12,1,1,0,0.72
0.055740741,13.5,12,1,1,0,0.72
0.057326389,13.5,12,1,1,0,0.72
0.058946759,13.5,12,1,1,0,0.72
0.059027778,13.5,12,1,1,0,0.81
0.060509259,13.5,12,1,1,0,0.81
0.062349537,13.5,12,1,1,0,0.81
0.062511574,13.5,12,1,1,0,0.87
0.062638889,13.5,12,1,1,0,0.87
0.064166667,13.5,12,1,1,0,0.87
0.065775463,13.5,12,1,1,0,0.87
0.06599537,13.5,12,1,1,0,0.93
0.066111111,13.5,12,1,1,0,0.93
0.067696759,13.5,12,1,1,0,0.93
0.069270833,13.5,12,1,1,0,0.93
0.069467593,13.5,12,1,1,0,1
0.069560185,13.5,12,1,1,0,1
0.071087963,13.5,12,1,1,0,1
0.072627315,13.5,12,1,1,0,1
0.072951389,13.5,12,1,1,0,1.07
0.073101852,13.5,12,1,1,0,1.07
0.074641204,13.5,12,1,1,0,1.07
0.076180556,13.5,12,1,1,0,1.07
0.076435185,13.5,12,1,1,0,1.14
0.076527778,13.5,12,1,1,0,1.14
0.07806713,13.5,12,1,1,0,1.14
0.07962963,13.5,12,1,1,0,1.14
0.079918981,13.5,12,1,1,0,1.21
0.080023148,13.5,12,1,1,0,1.21
0.081574074,13.5,12,1,1,0,1.21
0.083125,13.5,12,1,1,0,1.29
0.093298611,13.5,12,1,1,0,1.29
0.093784722,13.5,12,1,1,0,1.47
0.0953125,13.5,12,1,1,0,1.47
0.096840278,13.5,12,1,1,0,1.47
0.097268519,13.5,12,1,1,0,1.55
0.097395833,13.5,12,1,1,0,1.55
0.098935185,13.5,12,1,1,0,1.55
0.100497685,13.5,12,1,1,0,1.55
0.100752315,13.5,12,1,1,0,1.6
0.100868056,13.5,12,1,1,0,1.6
0.102418981,13.5,12,1,1,0,1.6
0.103981481,13.5,12,1,1,0,1.6
0.104236111,13.5,12,1,1,0,1.67
0.10431713,13.5,12,1,1,0,1.67
0.105844907,13.5,12,1,1,0,1.67
0.107372685,13.5,12,1,1,0,1.67
0.107719907,13.5,12,1,1,0,1.74
0.107800926,13.5,12,1,1,0,1.74
0.109340278,13.5,12,1,1,0,1.74
0.1109375,13.5,12,1,1,0,1.74
0.111203704,13.5,12,1,1,0,1.82
0.111296296,13.5,12,1,1,0,1.82
0.112858796,13.5,12,1,1,0,1.82
0.114444444,13.5,12,1,1,0,1.82
0.114675926,13.5,12,1,1,0,1.89
0.115972222,13.5,12,1,1,0,1.89
0.117488426,13.5,12,1,1,0,1.89
0.118159722,13.5,12,1,1,0,1.95
0.118275463,13.5,12,1,1,0,1.95
0.119814815,13.5,12,1,1,0,1.95
0.121388889,13.5,12,1,1,0,1.95
0.121631944,13.5,12,1,1,0,2.03
0.123032407,13.5,12,1,1,0,2.03
0.124606481,13.5,12,1,1,0,2.03
0.125115741,13.5,12,1,1,0,2.1
0.12525463,13.5,12,1,1,0,2.1
0.126840278,13.5,12,1,1,0,2.1
0.128414352,13.5,12,1,1,0,2.1
0.128599537,13.5,12,1,1,0,2.16
0.12869213,13.5,12,1,1,0,2.16
0.130277778,13.5,12,1,1,0,2.16
0.131886574,13.5,12,1,1,0,2.16
0.132083333,13.5,12,1,1,0,2.25
0.132175926,13.5,12,1,1,0,2.25
0.133773148,13.5,12,1,1,0,2.25
0.135439815,13.5,12,1,1,0,2.25
0.13556713,13.5,12,1,1,0,2.32
0.13568287,13.5,12,1,1,0,2.32
0.13724537,13.5,12,1,1,0,2.32
0.138958333,13.5,12,1,1,0,2.32
0.139050926,13.5,12,1,1,0,2.38
0.139212963,13.5,12,1,1,0,2.38
0.142534722,13.5,12,1,1,0,2.47
5.78704E-05,7,11,1,1,0,0
0.001550926,7,11,1,1,0,0
0.003032407,7,11,1,1,0,0
0.003483796,7,11,1,1,0,0
0.003541667,7,11,1,1,0,0
0.005023148,7,11,1,1,0,0
0.006527778,7,11,1,1,0,0
0.006967593,7,11,1,1,0,0.13
0.007025463,7,11,1,1,0,0.13
0.008506944,7,11,1,1,0,0.13
0.01,7,11,1,1,0,0.13
0.010451389,7,11,1,1,0,0.25
0.010509259,7,11,1,1,0,0.25
0.012071759,7,11,1,1,0,0.25
0.013553241,7,11,1,1,0,0.25
0.013935185,7,11,1,1,0,0.38
0.01400463,7,11,1,1,0,0.38
0.015486111,7,11,1,1,0,0.38
0.016967593,7,11,1,1,0,0.38
0.017418981,7,11,1,1,0,0.5
0.017488426,7,11,1,1,0,0.5
0.018981481,7,11,1,1,0,0.5
0.020462963,7,11,1,1,0,0.5
0.020891204,7,11,1,1,0,0.69
0.020972222,7,11,1,1,0,0.69
0.022476852,7,11,1,1,0,0.69
0.023969907,7,11,1,1,0,0.69
0.024375,7,11,1,1,0,0.82
0.024444444,7,11,1,1,0,0.82
0.0259375,7,11,1,1,0,0.82
0.027465278,7,11,1,1,0,0.82
0.027858796,7,11,1,1,0,0.94
0.027939815,7,11,1,1,0,0.94
0.029421296,7,11,1,1,0,0.94
0.030914352,7,11,1,1,0,0.94
0.031342593,7,11,1,1,0,1.13
0.031412037,7,11,1,1,0,1.13
0.032928241,7,11,1,1,0,1.13
0.036412037,7,11,1,1,0,1.32
0.039884259,7,11,1,1,0,1.5
0.043368056,7,11,1,1,0,1.75
6.94444E-05,15,1,1,0,0,0
0.001550926,15,1,1,0,0,0
0.003020833,15,1,1,0,0,0
0.003483796,15,1,1,0,0,-0.12
0.003541667,15,1,1,0,0,-0.12
0.005011574,15,1,1,0,0,-0.12
0.006481481,15,1,1,0,0,-0.12
0.006967593,15,1,1,0,0,-0.05
0.007013889,15,1,1,0,0,-0.05
0.008483796,15,1,1,0,0,-0.05
0.00994213,15,1,1,0,0,-0.05
0.010451389,15,1,1,0,0,0.05
0.010497685,15,1,1,0,0,0.05
0.011956019,15,1,1,0,0,0.05
0.013414352,15,1,1,0,0,0.05
0.013935185,15,1,1,0,0,0.16
0.01400463,15,1,1,0,0,0.16
0.015474537,15,1,1,0,0,0.16
0.016956019,15,1,1,0,0,0.16
0.017418981,15,1,1,0,0,0.29
0.017465278,15,1,1,0,0,0.29
0.018935185,15,1,1,0,0,0.29
0.020393519,15,1,1,0,0,0.29
0.020902778,15,1,1,0,0,0.45
0.020949074,15,1,1,0,0,0.45
0.022418981,15,1,1,0,0,0.45
0.024375,15,1,1,0,0,0.58
0.001516204,10,4.4,1,0,0,0
0.001990741,10,4.4,1,0,0,0.01
0.002094907,10,4.4,1,0,0,0.01
0.003599537,10,4.4,1,0,0,0.01
0.005127315,10,4.4,1,0,0,0.01
0.005462963,10,4.4,1,0,0,0.05
0.005543981,10,4.4,1,0,0,0.05
0.007060185,10,4.4,1,0,0,0.05
0.008587963,10,4.4,1,0,0,0.05
0.02912037,10,4.4,1,0,0,0.12
0.030104167,10,4.4,1,0,0,0.12
0.031608796,10,4.4,1,0,0,0.87
0.033113426,10,4.4,1,0,0,0.87
0.033587963,10,4.4,1,0,0,0.96
0.033680556,10,4.4,1,0,0,0.96
0.035173611,10,4.4,1,0,0,0.96
0.036701389,10,4.4,1,0,0,0.96
0.037071759,10,4.4,1,0,0,1.12
0.037152778,10,4.4,1,0,0,1.12
0.038645833,10,4.4,1,0,0,1.12
0.040127315,10,4.4,1,0,0,1.12
0.040555556,10,4.4,1,0,0,1.25
0.040613426,10,4.4,1,0,0,1.25
0.042094907,10,4.4,1,0,0,1.25
0.043611111,10,4.4,1,0,0,1.25
0.044039352,10,4.4,1,0,0,1.4
0.044131944,10,4.4,1,0,0,1.4
0.045636574,10,4.4,1,0,0,1.4
0.047141204,10,4.4,1,0,0,1.4
0.047523148,10,4.4,1,0,0,1.53
0.047615741,10,4.4,1,0,0,1.53
0.04912037,10,4.4,1,0,0,1.53
8.10185E-05,11,2.8,1,0,0,0
0.0015625,11,2.8,1,0,0,0
0.00306713,11,2.8,1,0,0,0
0.003483796,11,2.8,1,0,0,0.07
0.003553241,11,2.8,1,0,0,0.07
0.00505787,11,2.8,1,0,0,0.07
0.006574074,11,2.8,1,0,0,0.07
0.006967593,11,2.8,1,0,0,0.2
0.007048611,11,2.8,1,0,0,0.2
0.008518519,11,2.8,1,0,0,0.2
0.01,11,2.8,1,0,0,0.2
0.010451389,11,2.8,1,0,0,0.36
0.010497685,11,2.8,1,0,0,0.36
0.011990741,11,2.8,1,0,0,0.36
6.94444E-05,9,9,0,0,0,0
0.001550926,9,9,0,0,0,0
0.003032407,9,9,0,0,0,0
0.003483796,9,9,0,0,0,0.72
0.003541667,9,9,0,0,0,0.72
0.005023148,9,9,0,0,0,0.72
0.006527778,9,9,0,0,0,0.72
0.006967593,9,9,0,0,0,2.54
0.007025463,9,9,0,0,0,2.54
0.008506944,9,9,0,0,0,2.54
0.01,9,9,0,0,0,2.54
0.010451389,9,9,0,0,0,2.76
0.010520833,9,9,0,0,0,2.76
0.012013889,9,9,0,0,0,2.76
0.013483796,9,9,0,0,0,2.76
0.013935185,9,9,0,0,0,2.64
0.001493056,5,2,1,0,0,0
0.002986111,5,2,1,0,0,0
0.003391204,5,2,1,0,0,0.11
0.003460648,5,2,1,0,0,0.11
0.004953704,5,2,1,0,0,0.11
0.006493056,5,2,1,0,0,0.11
0.006863426,5,2,1,0,0,0.32
0.008032407,5,2,1,0,0,0.32
0.010347222,5,2,1,0,0,0.53
5.78704E-05,23,2,0,0,0,0
0.001539352,23,2,0,0,0,0
0.003009259,23,2,0,0,0,0
0.003483796,23,2,0,0,0,0
0.003541667,23,2,0,0,0,0
0.005023148,23,2,0,0,0,0
0.006493056,23,2,0,0,0,0
0.006967593,23,2,0,0,0,0.17
0.007025463,23,2,0,0,0,0.17
0.008506944,23,2,0,0,0,0.17
0.009988426,23,2,0,0,0,0.17
0.010451389,23,2,0,0,0,0.38
0.010509259,23,2,0,0,0,0.38
0.012407407,23,2,0,0,0,0.38
0.012800926,23,2,0,0,0,0.38
6.94444E-05,23,2,1,0,1,0
0.001550926,23,2,1,0,1,0
0.003032407,23,2,1,0,1,0
0.003483796,23,2,1,0,1,0
0.003541667,23,2,1,0,1,0
0.005034722,23,2,1,0,1,0
0.006516204,23,2,1,0,1,0
0.006967593,23,2,1,0,1,0.04
0.007037037,23,2,1,0,1,0.04
0.008518519,23,2,1,0,1,0.04
0.010023148,23,2,1,0,1,0.04
0.010451389,23,2,1,0,1,0.09
0.010520833,23,2,1,0,1,0.09
0.011990741,23,2,1,0,1,0.09
0.013506944,23,2,1,0,1,0.09
0.013935185,23,2,1,0,1,0.25
0.014027778,23,2,1,0,1,0.25
0.015509259,23,2,1,0,1,0.25
0.016979167,23,2,1,0,1,0.25
0.017418981,23,2,1,0,1,0.37
0.017476852,23,2,1,0,1,0.37
0.018969907,23,2,1,0,1,0.37
0.020474537,23,2,1,0,1,0.37
0.020902778,23,2,1,0,1,0.52
0.020972222,23,2,1,0,1,0.52
0.022453704,23,2,1,0,1,0.52
0.023958333,23,2,1,0,1,0.52
0.024386574,23,2,1,0,1,0.67
0.024467593,23,2,1,0,1,0.67
0.025960648,23,2,1,0,1,0.67
0.027453704,23,2,1,0,1,0.67
0.02787037,23,2,1,0,1,0.83
0.027962963,23,2,1,0,1,0.83
0.029467593,23,2,1,0,1,0.83
0.030949074,23,2,1,0,1,0.83
0.031354167,23,2,1,0,1,0.98
0.031423611,23,2,1,0,1,0.98
0.032962963,23,2,1,0,1,0.98
0.034467593,23,2,1,0,1,0.98
0.034837963,23,2,1,0,1,1.12
0.034918981,23,2,1,0,1,1.12
0.036435185,23,2,1,0,1,1.12
0.037951389,23,2,1,0,1,1.12
0.038321759,23,2,1,0,1,1.27
0.038460648,23,2,1,0,1,1.27
0.03994213,23,2,1,0,1,1.27
0.041435185,23,2,1,0,1,1.27
0.041805556,23,2,1,0,1,1.43
0.041875,23,2,1,0,1,1.43
0.043356481,23,2,1,0,1,1.43
0.044826389,23,2,1,0,1,1.43
0.045289352,23,2,1,0,1,1.57
0,22,1.7,0,0,1,0
5.78704E-05,22,1.7,0,0,1,0
0.001527778,22,1.7,0,0,1,0
0.003009259,22,1.7,0,0,1,0
0.003483796,22,1.7,0,0,1,0.02
0.003541667,22,1.7,0,0,1,0.02
0.005011574,22,1.7,0,0,1,0.02
0.006493056,22,1.7,0,0,1,0.02
0.006967593,22,1.7,0,0,1,0.1
0.007025463,22,1.7,0,0,1,0.1
0.00849537,22,1.7,0,0,1,0.1
0.009976852,22,1.7,0,0,1,0.1
0.010451389,22,1.7,0,0,1,0.28
0.010509259,22,1.7,0,0,1,0.28
0.01150463,22,1.7,0,0,1,0.28
0.0115625,22,1.7,0,0,1,0.28
0.011597222,22,1.7,0,0,1,0.28
0.011631944,22,1.7,0,0,1,0.28
0.011655093,22,1.7,0,0,1,0.28
0.011724537,22,1.7,0,0,1,0.28
0.011851852,22,1.7,0,0,1,0.28
0.011909722,22,1.7,0,0,1,0.28
0.012256944,22,1.7,0,0,1,0.28
0.012314815,22,1.7,0,0,1,0.28
0.012743056,22,1.7,0,0,1,0.28
0.012800926,22,1.7,0,0,1,0.28
0.012847222,22,1.7,0,0,1,0.28
0.000949074,21,4.7,1,0,0,0.26
0.001030093,21,4.7,1,0,0,0.26
0.002511574,21,4.7,1,0,0,0.26
0.004027778,21,4.7,1,0,0,0.26
0.00443287,21,4.7,1,0,0,0.57
0.004513889,21,4.7,1,0,0,0.57
0.00599537,21,4.7,1,0,0,0.57
0.007511574,21,4.7,1,0,0,0.57
0.007916667,21,4.7,1,0,0,0.82
0.007997685,21,4.7,1,0,0,0.82
0.009502315,21,4.7,1,0,0,0.82
0.011041667,21,4.7,1,0,0,0.82
0.011400463,21,4.7,1,0,0,1.01
0.011481481,21,4.7,1,0,0,1.01
0.012962963,21,4.7,1,0,0,1.01
0.014467593,21,4.7,1,0,0,1.01
0.014884259,21,4.7,1,0,0,1.2
0.014965278,21,4.7,1,0,0,1.2
0.016493056,21,4.7,1,0,0,1.2
0.017986111,21,4.7,1,0,0,1.2
0.018368056,21,4.7,1,0,0,1.6
0.0184375,21,4.7,1,0,0,1.6
0.019930556,21,4.7,1,0,0,1.6
0.021446759,21,4.7,1,0,0,1.6
0.021851852,21,4.7,1,0,0,1.84
0.021944444,21,4.7,1,0,0,1.84
0.0234375,21,4.7,1,0,0,1.84
0.02494213,21,4.7,1,0,0,1.84
0.025324074,21,4.7,1,0,0,1.83
0.026469907,21,4.7,1,0,0,1.83
0.027962963,21,4.7,1,0,0,1.83
0.02880787,21,4.7,1,0,0,1.96
0.028877315,21,4.7,1,0,0,1.96
0.03037037,21,4.7,1,0,0,1.96
0.031840278,21,4.7,1,0,0,1.96
0.032291667,21,4.7,1,0,0,2.15
0.032361111,21,4.7,1,0,0,2.15
0.033842593,21,4.7,1,0,0,2.15
0.035324074,21,4.7,1,0,0,2.15
0.035775463,21,4.7,1,0,0,2.38
0.035856481,21,4.7,1,0,0,2.38
0.037349537,21,4.7,1,0,0,2.38
0.038819444,21,4.7,1,0,0,2.38
0.039259259,21,4.7,1,0,0,2.57
0.03931713,21,4.7,1,0,0,2.57
0.040810185,21,4.7,1,0,0,2.57
0.042291667,21,4.7,1,0,0,2.57
0.042743056,21,4.7,1,0,0,2.77
0.042800926,21,4.7,1,0,0,2.77
0.044305556,21,4.7,1,0,0,2.77
0.045798611,21,4.7,1,0,0,2.77
0.046226852,21,4.7,1,0,0,2.96
0.046296296,21,4.7,1,0,0,2.96
0.047777778,21,4.7,1,0,0,2.96
0.049270833,21,4.7,1,0,0,2.96
0.049710648,21,4.7,1,0,0,3.17
0.049803241,21,4.7,1,0,0,3.17
0.051342593,21,4.7,1,0,0,3.17
0.052858796,21,4.7,1,0,0,3.17
0.05318287,21,4.7,1,0,0,3.36
0.054375,21,4.7,1,0,0,3.36
0.055902778,21,4.7,1,0,0,3.36
0.056666667,21,4.7,1,0,0,3.59
0.056759259,21,4.7,1,0,0,3.59
0.058252315,21,4.7,1,0,0,3.59
0.059768519,21,4.7,1,0,0,3.59
0.060150463,21,4.7,1,0,0,3.79
0.060231481,21,4.7,1,0,0,3.79
0.060451389,21,4.7,1,0,0,3.79
0.060532407,21,4.7,1,0,0,3.79
0.060601852,21,4.7,1,0,0,3.79
0.060671296,21,4.7,1,0,0,3.79
0.060844907,21,4.7,1,0,0,3.79
0.0609375,21,4.7,1,0,0,3.79
0.061018519,21,4.7,1,0,0,3.79
0.061585648,21,4.7,1,0,0,3.79
0.001481481,16,6,0,1,0,0
0.002951389,16,6,0,1,0,0
0.003402778,16,6,0,1,0,0.03
0.003460648,16,6,0,1,0,0.03
0.004965278,16,6,0,1,0,0.03
0.006446759,16,6,0,1,0,0.03
0.006886574,16,6,0,1,0,0.08
0.0071875,16,6,0,1,0,0.08
0.008680556,16,6,0,1,0,0.08
0.010162037,16,6,0,1,0,0.08
0.01037037,16,6,0,1,0,0.19
0.010428241,16,6,0,1,0,0.19
0.011921296,16,6,0,1,0,0.19
0.013391204,16,6,0,1,0,0.19
0.013854167,16,6,0,1,0,0.29
0.013923611,16,6,0,1,0,0.29
0.015428241,16,6,0,1,0,0.29
0.016909722,16,6,0,1,0,0.29
0.017337963,16,6,0,1,0,0.39
0.017407407,16,6,0,1,0,0.39
0.018888889,16,6,0,1,0,0.39
0.020358796,16,6,0,1,0,0.39
0.020821759,16,6,0,1,0,0.47
0.001469907,19,5,0,1,0,0
0.002951389,19,5,0,1,0,0
0.003414352,19,5,0,1,0,0.01
0.003506944,19,5,0,1,0,0.01
0.004988426,19,5,0,1,0,0.01
0.006469907,19,5,0,1,0,0.01
0.006898148,19,5,0,1,0,0.23
0.006979167,19,5,0,1,0,0.23
0.008460648,19,5,0,1,0,0.23
0.00994213,19,5,0,1,0,0.23
0.010381944,19,5,0,1,0,0.44
0.010451389,19,5,0,1,0,0.44
0.011944444,19,5,0,1,0,0.44
0.01349537,19,5,0,1,0,0.44
0.013854167,19,5,0,1,0,0.83
0.014976852,19,5,0,1,0,0.83
0.016446759,19,5,0,1,0,0.83
0.017337963,19,5,0,1,0,1.08
0.017395833,19,5,0,1,0,1.08
0.019305556,19,5,0,1,0,1.08
0.001516204,15,10,0,1,0,0
0.001990741,15,10,0,1,0,0.11
0.002094907,15,10,0,1,0,0.11
0.003599537,15,10,0,1,0,0.11
0.005092593,15,10,0,1,0,0.11
0.005462963,15,10,0,1,0,0.28
0.005555556,15,10,0,1,0,0.28
0.007083333,15,10,0,1,0,0.28
0.008634259,15,10,0,1,0,0.28
0.008946759,15,10,0,1,0,0.45
0.009039352,15,10,0,1,0,0.45
0.010543981,15,10,0,1,0,0.45
0.012060185,15,10,0,1,0,0.45
0.012430556,15,10,0,1,0,0.57
0.0125,15,10,0,1,0,0.57
0.014016204,15,10,0,1,0,0.57
0.015520833,15,10,0,1,0,0.57
0.015914352,15,10,0,1,0,0.72
0.016006944,15,10,0,1,0,0.72
0.017511574,15,10,0,1,0,0.72
0.019016204,15,10,0,1,0,0.72
0.019398148,15,10,0,1,0,0.85
0.019467593,15,10,0,1,0,0.85
0.020949074,15,10,0,1,0,0.85
0.02244213,15,10,0,1,0,0.85
0.022881944,15,10,0,1,0,0.98
0.022962963,15,10,0,1,0,0.98
0.024444444,15,10,0,1,0,0.98
0.0259375,15,10,0,1,0,0.98
0.026365741,15,10,0,1,0,1.12
0.026469907,15,10,0,1,0,1.12
0.027951389,15,10,0,1,0,1.12
0.029444444,15,10,0,1,0,1.12
0.029849537,15,10,0,1,0,1.38
0.029907407,15,10,0,1,0,1.38
0.001481481,16,15,0,1,0,0
0.002951389,16,15,0,1,0,0
0.003425926,16,15,0,1,0,0.09
0.003483796,16,15,0,1,0,0.09
0.004953704,16,15,0,1,0,0.09
0.006423611,16,15,0,1,0,0.09
0.006909722,16,15,0,1,0,0.22
0.006979167,16,15,0,1,0,0.22
0.008460648,16,15,0,1,0,0.22
0.00994213,16,15,0,1,0,0.22
0.010393519,16,15,0,1,0,0.39
0.010451389,16,15,0,1,0,0.39
0.011909722,16,15,0,1,0,0.39
0.01337963,16,15,0,1,0,0.39
0.013877315,16,15,0,1,0,0.53
0.013958333,16,15,0,1,0,0.53
0.015439815,16,15,0,1,0,0.53
0.01693287,16,15,0,1,0,0.53
0.017361111,16,15,0,1,0,0.62
0.017430556,16,15,0,1,0,0.62
0.018912037,16,15,0,1,0,0.62
0.020405093,16,15,0,1,0,0.62
0.020844907,16,15,0,1,0,0.7
0.020914352,16,15,0,1,0,0.7
0.022384259,16,15,0,1,0,0.7
0.023865741,16,15,0,1,0,0.7
0.024328704,16,15,0,1,0,0.87
0.024386574,16,15,0,1,0,0.87
0.025868056,16,15,0,1,0,0.87
0.027361111,16,15,0,1,0,0.87
0.0278125,16,15,0,1,0,0.88
0.027881944,16,15,0,1,0,0.88
0.029375,16,15,0,1,0,0.88
0.030856481,16,15,0,1,0,0.88
0.031284722,16,15,0,1,0,0.92
0.032361111,16,15,0,1,0,0.92
